date,station,temperature,rainfall,sunshine,windspeed,wind_beaufort,gust,humidity,cloud,visibility,pressure,wind_direction,wind_cardinal,gust_direction,gust_cardinal
1987-05-02,Leuchars,4.75,1.1,NA,NA,NA,NA,93,4,3700,1006.2375000000001,240,WSW,340,NNW
1987-05-03,Leuchars,6.5,0,NA,NA,NA,NA,85,6,4500,1028.9750000000001,340,NNW,330,NNW
1987-05-04,Leuchars,9.3,NA,NA,NA,NA,NA,83,7,5000,1032.433333333333,260,W,250,WSW
1987-05-05,Leuchars,11.55,0,NA,NA,NA,NA,90,6,4200,1032.6083333333333,300,WNW,270,W
1987-05-06,Leuchars,10.8,0,NA,NA,NA,NA,89,6,4400,1033.0125,240,WSW,140,SE
1987-05-07,Leuchars,11.3,0,NA,NA,NA,NA,97,4,2500,1028.3458333333333,240,WSW,220,SW
1987-05-08,Leuchars,11.95,0,NA,NA,NA,NA,90,6,3000,1021.7124999999996,230,SW,240,WSW
1987-05-09,Leuchars,11.1,0.1,NA,NA,NA,NA,86,6,3400,1012.1708333333335,240,WSW,270,W
1987-05-10,Leuchars,8,0.3,NA,NA,NA,NA,86,5,5900,1013.1750000000003,300,WNW,290,WNW
1987-05-11,Leuchars,11.8,20.6,NA,NA,NA,NA,97,8,2400,1000.0875,230,SW,250,WSW
1987-05-12,Leuchars,7.65,1.1,NA,NA,NA,NA,97,7,2600,1001.6874999999999,340,NNW,300,WNW
1987-05-13,Leuchars,7.65,3.7,NA,NA,NA,NA,95,6,3500,1007.6541666666666,300,WNW,290,WNW
1987-05-14,Leuchars,7.05,2.5,NA,NA,NA,NA,95,7,2600,1004.4250000000001,60,ENE,40,NE
1987-05-15,Leuchars,7.4,0.1,NA,NA,NA,NA,87,6,4000,1011.2083333333331,340,NNW,10,N
1987-05-16,Leuchars,7.35,2.4,NA,NA,NA,NA,88,7,5000,1010.8375000000001,250,WSW,180,S
1987-05-17,Leuchars,8.15,0.9,NA,NA,NA,NA,97,8,2000,1008.3666666666669,190,S,40,NE
1987-05-18,Leuchars,9.05,NA,5.6,5,Light,16,100,6,1700,1017.4,100,E,280,W
1987-05-19,Leuchars,11.5,0,8.6,8,Light,24,86,6,4400,1024.0166666666667,360,N,340,NNW
1987-05-20,Leuchars,11.05,NA,8.5,7,Light,22,78,6,5800,1030.1833333333332,340,NNW,320,NW
1987-05-21,Leuchars,12.15,NA,3.8,11,Moderate,34,93,7,4000,1029.5166666666667,360,N,340,NNW
1987-05-22,Leuchars,8.95,0,9.9,9,Light,22,96,6,3100,1030.2833333333333,70,ENE,60,ENE
1987-05-23,Leuchars,7.55,0,3,7,Light,18,97,7,1900,1027.6666666666667,100,E,90,E
1987-05-24,Leuchars,6.65,NA,7.6,10,Light,22,98,5,1500,1022.725,90,E,70,ENE
1987-05-25,Leuchars,8.2,NA,0,7,Light,13,100,8,1000,1022.670833333333,60,ENE,70,ENE
1987-05-26,Leuchars,7.5,0,0,5,Light,13,100,8,800,1022.1458333333334,50,NE,50,NE
1987-05-27,Leuchars,8.5,0,5,5,Light,12,94,7,1900,1017.9333333333334,340,NNW,90,E
1987-05-28,Leuchars,8.95,2.4,0.1,5,Light,NA,97,7,2700,1017.0166666666665,50,NE,100,E
1987-05-29,Leuchars,10.3,8.1,1.2,6,Light,14,97,8,1000,1019.0458333333332,80,E,120,ESE
1987-05-30,Leuchars,12.75,0.2,6.4,11,Moderate,34,100,7,2000,1010.9458333333336,240,WSW,260,W
1987-05-31,Leuchars,13.45,0.4,7.1,11,Moderate,24,95,7,3100,1013.6875,240,WSW,230,SW
1987-06-01,Leuchars,12.8,NA,8.9,8,Light,19,92,6,5000,1014.7791666666667,240,WSW,230,SW
1987-06-02,Leuchars,9.75,6.1,7.9,8,Light,17,99,7,3200,1014.1,80,E,50,NE
1987-06-03,Leuchars,8.8,3.6,0,10,Light,19,100,8,300,1006.225,40,NE,30,NNE
1987-06-04,Leuchars,10,NA,2.6,5,Light,9,99,7,2200,1007.2708333333331,90,E,50,NE
1987-06-05,Leuchars,10.35,31.8,0.2,12,Moderate,29,93,7,2100,1006.65,90,E,80,E
1987-06-06,Leuchars,10.75,2.5,1.2,9,Light,38,99,8,1700,990.4333333333334,80,E,70,ENE
1987-06-07,Leuchars,11.8,5.7,0.9,6,Light,17,99,7,3300,996.6875000000001,320,NW,360,N
1987-06-08,Leuchars,9.25,0.2,0.2,7,Light,18,91,8,3600,1004.7499999999997,340,NNW,340,NNW
1987-06-09,Leuchars,9.8,6,0.8,4,Light,12,97,7,3900,1004.0041666666666,300,WNW,20,NNE
1987-06-10,Leuchars,9.7,0.1,7.5,6,Light,14,94,7,3900,1009.2708333333334,90,E,80,E
1987-06-11,Leuchars,8.95,4.6,0.4,5,Light,13,91,7,3600,1015.8916666666664,90,E,50,NE
1987-06-12,Leuchars,8.2,0.8,7.2,5,Light,14,97,6,2800,1019.1708333333332,20,NNE,70,ENE
1987-06-13,Leuchars,8.75,12.9,7.8,6,Light,16,97,7,3000,1015.8791666666667,100,E,100,E
1987-06-14,Leuchars,8.7,0.3,4.7,8,Light,16,96,7,2600,1014.6374999999999,90,E,90,E
1987-06-15,Leuchars,9.25,NA,8.9,6,Light,14,94,6,2600,1015.8291666666668,90,E,70,ENE
1987-06-16,Leuchars,10.2,3.1,8.2,5,Light,15,97,6,2600,1015.6958333333332,240,WSW,60,ENE
1987-06-17,Leuchars,10.8,0,9,4,Light,12,100,6,3600,1014.7708333333331,270,W,300,WNW
1987-06-18,Leuchars,9.05,0,11,5,Light,16,95,3,5000,1011.1375000000002,250,WSW,90,E
1987-06-19,Leuchars,10.95,0.7,3.1,5,Light,NA,97,6,2500,1006.2999999999998,240,WSW,70,ENE
1987-06-20,Leuchars,11.05,NA,1.6,4,Light,11,88,7,4200,1011.7916666666669,90,E,80,E
1987-06-21,Leuchars,11.15,4,6.4,6,Light,15,97,7,1900,1015.9458333333336,90,E,100,E
1987-06-22,Leuchars,12.2,0.4,2.2,5,Light,13,99,8,900,1017.0999999999999,90,E,70,ENE
1987-06-23,Leuchars,12.1,12,0,3,Light,NA,99,8,1100,1017.9166666666665,130,SE,290,WNW
1987-06-24,Leuchars,12.7,2.8,2.7,5,Light,10,96,7,3000,1018.2874999999998,130,SE,150,SSE
1987-06-25,Leuchars,10.65,0,5.8,7,Light,17,97,7,3800,1014.8333333333335,20,NNE,60,ENE
1987-06-26,Leuchars,10.2,0,9.1,5,Light,13,97,5,5500,1013.6458333333335,110,ESE,110,ESE
1987-06-27,Leuchars,11.9,5.1,0,10,Light,19,98,8,1400,1013.4958333333333,100,E,110,ESE
1987-06-28,Leuchars,16.45,NA,4.9,5,Light,16,99,7,2600,1013.6749999999998,240,WSW,240,WSW
1987-06-29,Leuchars,15.8,0.4,3.4,6,Light,21,90,6,3200,1016.6958333333332,250,WSW,240,WSW
1987-06-30,Leuchars,15.45,NA,11.5,15,Moderate,32,89,5,3400,1013.2416666666664,250,WSW,260,W
1987-07-01,Leuchars,14.95,0.2,9.8,15,Moderate,31,85,5,3800,1014.9083333333333,250,WSW,240,WSW
1987-07-02,Leuchars,14.05,NA,4.2,7,Light,16,91,7,4700,1023.9083333333333,240,WSW,260,W
1987-07-03,Leuchars,15.8,0.7,5.3,5,Light,14,94,7,3600,1024.7458333333332,250,WSW,180,S
1987-07-04,Leuchars,17.85,0,6.1,8,Light,23,95,6,2700,1022.4708333333334,230,SW,230,SW
1987-07-05,Leuchars,19.05,0,11.1,7,Light,19,93,4,3100,1020.9916666666668,230,SW,250,WSW
1987-07-06,Leuchars,18.05,NA,10,7,Light,18,90,5,3100,1018.5333333333333,240,WSW,230,SW
1987-07-07,Leuchars,14.05,1.5,4.5,5,Light,17,96,6,3100,1018.8125,240,WSW,50,NE
1987-07-08,Leuchars,12.5,NA,10.1,10,Light,24,93,5,4800,1019.4208333333332,270,W,270,W
1987-07-09,Leuchars,12.55,2.1,9.4,6,Light,16,89,5,5100,1019.9000000000001,270,W,270,W
1987-07-10,Leuchars,14.5,6.1,0.4,3,Light,NA,99,8,1300,1014.8458333333333,70,ENE,50,NE
1987-07-11,Leuchars,16.35,0.1,10.7,11,Moderate,27,100,7,3200,1007.4166666666665,230,SW,240,WSW
1987-07-12,Leuchars,13.05,0.1,4.7,6,Light,18,95,6,4400,1015.0124999999997,50,NE,50,NE
1987-07-13,Leuchars,13.05,NA,0.2,5,Light,12,99,8,1500,1019.2708333333331,50,NE,140,SE
1987-07-14,Leuchars,15,3.7,0.4,8,Light,23,98,8,800,1014.5999999999999,70,ENE,110,ESE
1987-07-15,Leuchars,14.2,8,0,11,Moderate,24,100,8,300,1005.4124999999999,80,E,90,E
1987-07-16,Leuchars,13.65,1.9,5.1,6,Light,17,96,6,3500,1002.4041666666664,240,WSW,240,WSW
1987-07-17,Leuchars,12.8,11.5,0,5,Light,13,98,8,2400,997.5833333333331,250,WSW,270,W
1987-07-18,Leuchars,12.2,3.4,0,19,Fresh,34,99,8,600,996.3666666666668,20,NNE,50,NE
1987-07-19,Leuchars,13.6,0.1,0.8,12,Moderate,23,98,8,400,1009.3458333333334,50,NE,60,ENE
1987-07-20,Leuchars,15.55,NA,1.7,5,Light,13,98,8,2100,1019.2208333333332,50,NE,50,NE
1987-07-21,Leuchars,16.1,0,10.7,9,Light,22,96,5,3000,1023.2416666666667,60,ENE,20,NNE
1987-07-22,Leuchars,11.7,0,9.8,5,Light,14,97,6,1500,1025.7666666666667,100,E,60,ENE
1987-07-23,Leuchars,16.05,1,5.2,4,Light,11,94,7,2500,1023.0875,230,SW,170,S
1987-07-24,Leuchars,15.05,0.2,3.8,8,Light,21,98,7,3700,1020.183333333333,290,WNW,290,WNW
1987-07-25,Leuchars,13,0.4,13.3,9,Light,22,83,5,6000,1020.6333333333333,310,NW,310,NW
1987-07-26,Leuchars,10.75,3.5,4,8,Light,19,97,7,4200,1014.4249999999997,240,WSW,240,WSW
1987-07-27,Leuchars,14.8,0,4.2,9,Light,28,88,6,4900,1011.5041666666667,280,W,280,W
1987-07-28,Leuchars,15.45,0.2,4.4,5,Light,17,95,7,3700,1012.2958333333336,240,WSW,240,WSW
1987-07-29,Leuchars,15.7,12.9,1.1,5,Light,10,95,7,3400,1009.9750000000003,250,WSW,240,WSW
1987-07-30,Leuchars,15.75,3.8,5.1,9,Light,19,99,7,2700,1013.7291666666669,250,WSW,250,WSW
1987-07-31,Leuchars,17.05,0,7.6,16,Moderate,40,95,6,4100,1007.1208333333334,240,WSW,240,WSW
1987-08-01,Leuchars,15.35,0,9.2,12,Moderate,26,79,7,5000,1007.6083333333336,260,W,270,W
1987-08-02,Leuchars,14.2,0,8.4,9,Light,18,89,5,6000,1008.904166666667,270,W,270,W
1987-08-03,Leuchars,11.95,6.8,4.9,4,Light,13,96,6,4200,1010.7000000000002,220,SW,290,WNW
1987-08-04,Leuchars,10.7,0.3,5.9,5,Light,15,95,5,5500,1021.1125000000002,260,W,360,N
1987-08-05,Leuchars,11.3,0.5,11.9,6,Light,21,90,3,5800,1023.0416666666666,270,W,10,N
1987-08-06,Leuchars,11.1,4.6,8,6,Light,17,93,5,5300,1015.7416666666667,260,W,270,W
1987-08-07,Leuchars,12.8,0.1,2.5,11,Moderate,22,92,7,4700,1004.4625000000001,280,W,270,W
1987-08-08,Leuchars,13.8,0.9,10.2,6,Light,20,87,6,5500,1010.2458333333334,280,W,70,ENE
1987-08-09,Leuchars,12.9,0,7,5,Light,NA,94,6,3000,1015.3541666666666,100,E,80,E
1987-08-10,Leuchars,13.15,0,6.5,4,Light,NA,97,6,2400,1017.2916666666665,230,SW,190,S
1987-08-11,Leuchars,11.1,4.8,4.5,5,Light,13,97,6,1600,1014.8249999999999,100,E,90,E
1987-08-12,Leuchars,15.1,5.2,0,5,Light,14,99,8,900,1011.7375000000001,120,ESE,140,SE
1987-08-13,Leuchars,16.95,NA,7.1,10,Light,26,97,6,3100,1006.5958333333333,240,WSW,250,WSW
1987-08-14,Leuchars,15.85,NA,5.7,11,Moderate,27,94,6,3000,1007.5458333333332,230,SW,240,WSW
1987-08-15,Leuchars,15.3,21.7,3.9,7,Light,20,98,7,3000,1014.2499999999999,230,SW,260,W
1987-08-16,Leuchars,19.05,1.4,7.3,11,Moderate,30,99,6,2500,1011.6833333333335,240,WSW,230,SW
1987-08-17,Leuchars,17.35,1.1,2.4,5,Light,12,99,6,2300,1011.0083333333333,240,WSW,220,SW
1987-08-18,Leuchars,16,0,3.3,4,Light,12,97,5,4600,1013.1291666666666,240,WSW,280,W
1987-08-19,Leuchars,14,1.7,5.4,4,Light,NA,96,6,3600,1017.1291666666665,240,WSW,140,SE
1987-08-20,Leuchars,18.55,3.8,0.2,9,Light,32,98,8,1500,1010.3249999999999,140,SE,200,SSW
1987-08-21,Leuchars,15.8,0,13.3,8,Light,17,97,2,6300,1010.0541666666664,230,SW,260,W
1987-08-22,Leuchars,12.95,NA,9.4,5,Light,13,96,6,3600,1009.3958333333334,90,E,90,E
1987-08-23,Leuchars,13.7,NA,0,8,Light,20,97,7,2500,1012.9166666666669,20,NNE,50,NE
1987-08-24,Leuchars,10.9,0.6,5.5,4,Light,22,89,6,3700,1016.5583333333334,350,N,340,NNW
1987-08-25,Leuchars,13.9,4.9,1.8,4,Light,NA,99,7,1400,1010.9083333333334,30,NNE,50,NE
1987-08-26,Leuchars,12.4,0.1,0,12,Moderate,32,97,7,3200,1008.8625000000001,340,NNW,330,NNW
1987-08-27,Leuchars,14.55,0.1,9.7,8,Light,19,84,5,5300,1017.6624999999999,250,WSW,330,NNW
1987-08-28,Leuchars,16.7,2.2,1,9,Light,27,99,7,3700,1017.7124999999997,240,WSW,250,WSW
1987-08-29,Leuchars,14.65,0.1,4.6,8,Light,21,99,7,1800,1022.4958333333334,230,SW,220,SW
1987-08-30,Leuchars,15,0,12.1,11,Moderate,27,92,5,4500,1021.3916666666664,100,E,250,WSW
1987-08-31,Leuchars,14.8,3.8,8.3,8,Light,19,84,7,2500,1019.6999999999999,150,SSE,150,SSE
1987-09-01,Leuchars,15.5,0.4,5.1,6,Light,20,98,7,2200,1012.6583333333333,230,SW,300,WNW
1987-09-02,Leuchars,11.75,0,8.8,8,Light,16,96,4,4100,1016.8541666666662,240,WSW,130,SE
1987-09-03,Leuchars,17,0.2,5.9,12,Moderate,28,93,5,1900,1006.225,190,S,190,S
1987-09-04,Leuchars,15.05,2.5,9,13,Moderate,29,83,5,3000,1007.2166666666667,210,SSW,200,SSW
1987-09-05,Leuchars,14.9,11.5,1.3,9,Light,24,94,7,3100,1001.5000000000001,140,SE,270,W
1987-09-06,Leuchars,13,0.4,7.7,10,Light,24,96,4,3900,1005.8833333333333,230,SW,240,WSW
1987-09-07,Leuchars,13.2,0,9.4,12,Moderate,28,94,3,4600,1009.9874999999998,250,WSW,270,W
1987-09-08,Leuchars,11.9,NA,6.6,10,Light,21,94,6,4500,1014.4458333333332,250,WSW,250,WSW
1987-09-09,Leuchars,12.55,5.5,0.6,9,Light,25,95,6,2800,1008.2666666666665,230,SW,200,SSW
1987-09-10,Leuchars,11.25,0.3,7,16,Moderate,34,96,4,3000,1002.2499999999999,240,WSW,240,WSW
1987-09-11,Leuchars,12.9,6.9,6.3,13,Moderate,28,98,6,3100,1003.2958333333335,230,SW,230,SW
1987-09-12,Leuchars,14,1.1,4.1,11,Moderate,34,100,5,2800,994.6583333333333,230,SW,290,WNW
1987-09-13,Leuchars,13.55,NA,11.1,18,Fresh,37,86,2,3600,1002.3375,230,SW,230,SW
1987-09-14,Leuchars,12.4,1,8.1,18,Fresh,44,85,3,3600,1002.1291666666666,240,WSW,230,SW
1987-09-15,Leuchars,11.25,1.4,8.1,7,Light,19,96,6,3700,1016.8249999999999,230,SW,230,SW
1987-09-16,Leuchars,11.25,NA,7,6,Light,16,99,5,2000,1018.9125,240,WSW,240,WSW
1987-09-17,Leuchars,11.7,0.6,7.5,7,Light,20,99,6,3300,1015.0125000000002,230,SW,240,WSW
1987-09-18,Leuchars,11.2,0.2,10.8,13,Moderate,30,92,3,4400,1019.6374999999999,240,WSW,250,WSW
1987-09-19,Leuchars,10,6.9,1.7,9,Light,21,97,7,2600,1016.6458333333334,230,SW,60,ENE
1987-09-20,Leuchars,11.8,3.9,0,8,Light,20,99,8,800,1010.9249999999998,60,ENE,70,ENE
1987-09-21,Leuchars,14.5,4.4,0.6,7,Light,22,98,8,1300,1001.7999999999998,190,S,190,S
1987-09-22,Leuchars,13.25,0.4,8.4,14,Moderate,32,90,4,3400,1001.4458333333333,210,SSW,230,SW
1987-09-23,Leuchars,13.35,NA,8.3,12,Moderate,30,92,3,3600,997.8041666666667,220,SW,230,SW
1987-09-24,Leuchars,10.85,NA,4.2,11,Moderate,29,94,4,4100,997.7583333333337,250,WSW,240,WSW
1987-09-25,Leuchars,8.05,0.1,3.8,7,Light,18,89,5,4700,1004.5833333333331,240,WSW,290,WNW
1987-09-26,Leuchars,8.75,0,6.5,7,Light,19,87,5,5800,1015.4375000000001,310,NW,300,WNW
1987-09-27,Leuchars,6.95,0,2.4,3,Light,NA,91,5,5200,1024.525,240,WSW,290,WNW
1987-09-28,Leuchars,7.1,0,3.1,4,Light,12,98,5,3400,1028.3916666666667,250,WSW,220,SW
1987-09-29,Leuchars,9.2,0,10.3,5,Light,12,95,2,3500,1029.408333333333,240,WSW,80,E
1987-09-30,Leuchars,7.95,0,3.6,8,Light,19,98,6,1200,1025.8791666666664,140,SE,120,ESE
1987-10-01,Leuchars,11.5,0,3.8,7,Light,14,94,6,1100,1026.5208333333333,90,E,110,ESE
1987-10-02,Leuchars,12.1,0,1.1,11,Moderate,19,93,7,1100,1029.0083333333334,90,E,100,E
1987-10-03,Leuchars,11.4,0,0.7,7,Light,12,95,6,400,1026.7083333333337,80,E,70,ENE
1987-10-04,Leuchars,9.5,0.1,0,3,Light,NA,97,7,600,1014.0499999999998,130,SE,120,ESE
1987-10-05,Leuchars,11.8,5.2,0.5,5,Light,17,97,7,700,999.2958333333332,210,SSW,160,SSE
1987-10-06,Leuchars,11.15,NA,5.8,10,Light,26,95,5,4000,988.8333333333331,230,SW,240,WSW
1987-10-07,Leuchars,7.1,10.6,0,9,Light,21,95,6,2600,982.3458333333332,130,SE,120,ESE
1987-10-08,Leuchars,8.1,0.4,3.3,12,Moderate,32,97,5,4900,977.9208333333335,280,W,270,W
1987-10-09,Leuchars,6.45,3.9,4.5,6,Light,19,97,6,2900,990.3791666666663,230,SW,230,SW
1987-10-10,Leuchars,6.2,0.4,0,4,Light,8,96,8,3700,993.1916666666665,240,WSW,250,WSW
1987-10-11,Leuchars,7,0,8.7,6,Light,16,95,4,5400,997.2416666666667,230,SW,210,SSW
1987-10-12,Leuchars,5.4,0.7,2.6,6,Light,16,97,5,2200,998.8250000000002,130,SE,140,SE
1987-10-13,Leuchars,4.4,NA,3.9,3,Light,NA,100,5,1300,993.8041666666668,280,W,90,E
1987-10-14,Leuchars,5.4,0.9,1.3,4,Light,NA,100,5,1600,990.9458333333337,210,SSW,200,SSW
1987-10-15,Leuchars,4.55,9.1,0,6,Light,17,98,7,1300,982.2166666666667,10,N,360,N
1987-10-16,Leuchars,7.9,2.2,0,14,Moderate,41,96,7,2700,975.8041666666667,230,SW,230,SW
1987-10-17,Leuchars,9.15,5.5,6.7,13,Moderate,31,89,4,3700,1002.0916666666666,220,SW,230,SW
1987-10-18,Leuchars,9.35,9.1,0,10,Light,35,95,8,1900,1001.754166666667,180,S,140,SE
1987-10-19,Leuchars,7.55,15.2,0,4,Light,NA,99,6,1600,1007.2624999999998,120,ESE,50,NE
1987-10-20,Leuchars,8.3,16.3,0,4,Light,13,99,8,300,1008.1708333333332,90,E,60,ENE
1987-10-21,Leuchars,11.7,0.2,0.4,11,Moderate,25,100,8,1200,1000.0583333333334,100,E,90,E
1987-10-22,Leuchars,9.25,0,1.8,15,Moderate,41,93,6,3100,1009.1791666666667,230,SW,190,S
1987-10-23,Leuchars,5.5,0,8.7,5,Light,9,95,1,4200,1021.8791666666667,240,WSW,230,SW
1987-10-24,Leuchars,4.85,NA,8,9,Light,21,94,2,3000,1022.8249999999999,230,SW,220,SW
1987-10-25,Leuchars,7.75,NA,2.7,13,Moderate,29,78,7,4000,1018.3249999999998,210,SSW,210,SSW
1987-10-26,Leuchars,10.5,1,1.8,10,Light,29,94,7,1600,1015.6291666666666,170,S,170,S
1987-10-27,Leuchars,8.15,7.9,0,5,Light,NA,99,8,300,1009.9291666666663,130,SE,260,W
1987-10-28,Leuchars,6.55,0,8,8,Light,21,95,3,3100,1014.2791666666664,230,SW,230,SW
1987-10-29,Leuchars,4.5,0,2.2,2,Light,NA,98,6,1600,1020.6374999999999,250,WSW,130,SE
1987-10-30,Leuchars,5.65,4.1,6.4,2,Light,NA,98,5,1200,1018.7291666666666,250,WSW,270,W
1987-10-31,Leuchars,5.85,0.1,4.4,3,Light,7,99,6,500,1016.9291666666668,250,WSW,230,SW
NA,Leuchars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Leuchars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Leuchars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Leuchars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-01,Camborne,9.6,3.4,0,14,Moderate,33,95,8,2000,1006.6458333333338,110,ESE,110,ESE
2015-05-02,Camborne,10.8,13.2,0,13,Moderate,37,100,8,500,1002.1333333333331,150,SSE,120,ESE
2015-05-03,Camborne,12.35,0.2,0.4,13,Moderate,29,100,8,600,996.9458333333332,240,WSW,210,SSW
2015-05-04,Camborne,9.8,12.8,3.8,9,Light,23,99,6,1000,999.1458333333334,140,SE,120,ESE
2015-05-05,Camborne,10.85,2.2,5.2,18,Fresh,43,99,6,1100,994.6458333333331,240,WSW,220,SW
2015-05-06,Camborne,10.55,NA,7.7,18,Fresh,38,90,6,1300,1007.1999999999999,270,W,260,W
2015-05-07,Camborne,9.85,1.4,5.6,7,Light,17,91,6,2100,1016.4083333333332,210,SSW,260,W
2015-05-08,Camborne,10.6,4.4,0.3,15,Moderate,30,99,8,900,1010.3791666666666,110,ESE,250,WSW
2015-05-09,Camborne,11.85,NA,5.1,10,Light,28,98,6,1500,1018.3625000000001,260,W,270,W
2015-05-10,Camborne,12.15,0.2,0.1,14,Moderate,29,99,8,700,1020.4541666666664,200,SSW,220,SW
2015-05-11,Camborne,13.75,0.6,8.9,11,Moderate,29,99,7,1000,1018.3541666666666,230,SW,220,SW
2015-05-12,Camborne,11.2,0,12.7,9,Light,23,95,3,1800,1021.6999999999999,290,WNW,290,WNW
2015-05-13,Camborne,9.75,8.4,0.7,8,Light,21,97,7,1700,1017.7739130434785,110,ESE,130,SE
2015-05-14,Camborne,11.15,NA,5.1,10,Light,28,99,7,1700,1009.3083333333335,230,SW,230,SW
2015-05-15,Camborne,10.45,0.2,6.3,7,Light,20,99,6,1600,1022.6708333333332,30,NNE,310,NW
2015-05-16,Camborne,11.65,0,10.9,11,Moderate,22,100,5,1500,1028.9125,300,WNW,290,WNW
2015-05-17,Camborne,10.6,2.4,1.3,9,Light,21,92,6,2300,1026.820833333333,310,NW,210,SSW
2015-05-18,Camborne,10.75,3.6,6.6,17,Fresh,38,100,7,1200,1010.2666666666668,290,WNW,310,NW
2015-05-19,Camborne,9.7,0.2,8.6,16,Moderate,31,82,6,1800,1011.0375,300,WNW,310,NW
2015-05-20,Camborne,10.45,0,10.5,10,Light,21,90,5,2600,1021.9166666666666,350,N,330,NNW
2015-05-21,Camborne,11.1,0.2,7.5,8,Light,17,97,6,1700,1029.0458333333333,300,WNW,290,WNW
2015-05-22,Camborne,11.7,0.2,0,7,Light,14,100,8,300,1027.8708333333332,280,W,280,W
2015-05-23,Camborne,12.15,0.6,7.8,5,Light,12,100,7,400,1025.9375,10,N,350,N
2015-05-24,Camborne,11.7,NA,0.1,7,Light,16,100,8,700,1022.6416666666668,280,W,290,WNW
2015-05-25,Camborne,12.15,NA,0.7,8,Light,17,100,7,1000,1022.9291666666669,330,NNW,330,NNW
2015-05-26,Camborne,12.65,0,9.5,8,Light,21,100,5,1700,1026.8708333333336,10,N,20,NNE
2015-05-27,Camborne,12.6,NA,9.3,9,Light,23,99,5,1600,1024.8208333333332,280,W,290,WNW
2015-05-28,Camborne,12.15,NA,9.3,11,Moderate,22,96,7,2000,1018.4,300,WNW,280,W
2015-05-29,Camborne,11.25,1.2,5.8,11,Moderate,29,92,7,2300,1012.6958333333333,250,WSW,270,W
2015-05-30,Camborne,10.5,8,6.1,10,Light,28,99,7,2200,1013.8083333333333,200,SSW,200,SSW
2015-05-31,Camborne,11.5,0.2,5.8,13,Moderate,25,99,7,1200,1011.0541666666667,300,WNW,220,SW
2015-06-01,Camborne,10.65,19,2.4,17,Fresh,42,98,8,1300,1011.0875000000001,220,SW,210,SSW
2015-06-02,Camborne,13.2,0.2,4.2,18,Fresh,37,99,7,800,1007.6958333333333,260,W,280,W
2015-06-03,Camborne,12.15,0,12,9,Light,22,97,3,1600,1023.4041666666667,290,WNW,280,W
2015-06-04,Camborne,12,NA,8.8,9,Light,26,99,4,1900,1021.691666666667,140,SE,140,SE
2015-06-05,Camborne,12.05,NA,7.9,10,Light,22,99,5,1400,1018.2874999999996,290,WNW,290,WNW
2015-06-06,Camborne,11.1,0,13.6,10,Light,21,90,3,2300,1027.3124999999998,300,WNW,260,W
2015-06-07,Camborne,11.15,0,13.8,9,Light,22,88,4,2700,1033.0999999999997,20,NNE,30,NNE
2015-06-08,Camborne,11.65,0,14.5,12,Moderate,29,85,2,3000,1033.8791666666668,30,NNE,30,NNE
2015-06-09,Camborne,11.55,0,8.7,11,Moderate,30,86,4,3200,1032.0541666666668,60,ENE,30,NNE
2015-06-10,Camborne,11.6,NA,14.6,11,Moderate,24,74,2,3000,1026.470833333333,60,ENE,40,NE
2015-06-11,Camborne,14.6,5,4.5,15,Moderate,34,93,7,1400,1014.3791666666666,110,ESE,100,E
2015-06-12,Camborne,15.6,3.6,0,8,Light,24,99,8,500,1009.1875,230,SW,110,ESE
2015-06-13,Camborne,14.1,NA,1.2,8,Light,19,99,7,1100,1011.5333333333333,240,WSW,270,W
2015-06-14,Camborne,13.35,0,8.6,7,Light,18,96,6,2100,1015.7666666666665,330,NNW,10,N
2015-06-15,Camborne,14.35,0,6.2,5,Light,15,95,7,1600,1022.1875,20,NNE,130,SE
2015-06-16,Camborne,13.1,NA,12.3,5,Light,15,99,5,1800,1027.375,300,WNW,310,NW
2015-06-17,Camborne,14.55,0.4,0.7,8,Light,21,100,8,1100,1026.95,280,W,300,WNW
2015-06-18,Camborne,14.05,0,8.8,9,Light,18,100,5,1500,1024.8916666666667,350,N,290,WNW
2015-06-19,Camborne,12.95,0.2,8.8,6,Light,16,99,4,1500,1025.6625000000001,340,NNW,330,NNW
2015-06-20,Camborne,15.1,NA,1,8,Light,19,100,8,500,1024.2041666666667,300,WNW,280,W
2015-06-21,Camborne,14.1,4.4,8.6,11,Moderate,22,93,7,1600,1020.6124999999997,290,WNW,290,WNW
2015-06-22,Camborne,13.45,0.8,2.1,8,Light,27,99,7,2200,1015.3208333333336,350,N,280,W
2015-06-23,Camborne,12.7,0,10.8,4,Light,10,99,5,3200,1019.7333333333332,340,NNW,340,NNW
2015-06-24,Camborne,14.2,0,8.4,6,Light,18,99,5,2800,1021.3041666666664,210,SSW,220,SW
2015-06-25,Camborne,16.75,0.4,11.4,9,Light,22,98,6,1800,1020.6833333333334,200,SSW,190,S
2015-06-26,Camborne,16.3,2.6,5.2,10,Light,21,99,6,800,1017.6500000000001,220,SW,190,S
